id,leiloeiro,junta,site,titulo,descricao,endereco,cidade,uf,lance_inicial,avaliacao,data_leilao,url,tipo,imagem
701f010b38ba,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,BASALT T200 DARK - 2025/2026,"Aberto para lances BASALT T200 DARK - 2025/2026 citroen 15.488 Km placa final 9 Valor Atual R$ 42.500,00 Valor inicial: R$ 20.500,00 Lote: 21 Local: SC 12 Lances Início:  13/06/2026 10:00 Ver mais",Lote:21Local:SC12 Lances,,,42500.0,,2026-06-13,https://www.vipleiloes.com.br/evento/anuncio/citroen-basalt-t200-dark-186157,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/d12bb427-c509-4de0-96ca-e3df06994279.jpg
161f2da3a79a,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,COMPASS LIMITED D - 2018/2018,"Aberto para lances COMPASS LIMITED D - 2018/2018 jeep placa final 7 Valor Atual R$ 21.100,00 Valor inicial: R$ 17.100,00 Lote: 26 Local: PA 3 Lances Início:  13/06/2026 10:00 Ver mais",Lote:26Local:PA3 Lances,,,21100.0,,2026-06-13,https://www.vipleiloes.com.br/evento/anuncio/jeep-compass-limited-d-186677,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/b4e11839-378c-4b04-b8bd-bf39d881572c.jpg
55721d7c38d5,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Conservado e Sucata,Aberto para lances Conservado e Sucata INICIA EM 8H 51M E 24 SEG Início 13/06/2026 09:00 Lotes 16 Estados PR Tipo Leilão Eletrônico Leiloeiro HELCIO KRONBERG,,,,,,2026-06-13,https://www.vipleiloes.com.br/evento/detalhes/130626pinhaispr,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/6c311e55-be5f-4d0d-ad64-6b03d8e20624.png
e9baa5fdf500,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Financeiras e Seguradoras,Aberto para lances Financeiras e Seguradoras INICIA EM 9H 51M E 24 SEG Início 13/06/2026 10:00 Lotes 105 Estados BA-GO-MA-MG-PA-PE-RJ-RO-SC-SP Tipo Leilão Online Leiloeiro VICENTE PAULO,,,,,,2026-06-13,https://www.vipleiloes.com.br/evento/detalhes/130626bsrj,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/90234a40-0b24-43e7-a44e-2fe4574610a4.png
aebc831d721e,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Financeiras e Particulares,Aberto para lances Financeiras e Particulares INICIA EM 10H 6M E 24 SEG Início 13/06/2026 10:15 Lotes 88 Estados AM-BA-GO-MA-MG-MT-PA-PE-PR-RJ-RO-SC-SP Tipo Leilão Online Leiloeiro VICENTE PAULO,,,,,,2026-06-13,https://www.vipleiloes.com.br/evento/detalhes/130626bssc,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/6b7e1930-765f-46bd-954f-957bfa3b8dbc.png
93ed4619639c,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Financeiras e Particulares,Aberto para lances Financeiras e Particulares INICIA EM 10H 51M E 24 SEG Início 13/06/2026 11:00 Lotes 4 Estados MA-MG-PE-SP Tipo Leilão Eletrônico Leiloeiro VICENTE PAULO,,,,,,2026-06-13,https://www.vipleiloes.com.br/evento/detalhes/130626bsma,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/c3ccef10-c2b2-4ddb-9acc-ff25fa2635d5.png
806b0babf244,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Seguradoras,Aberto para lances Seguradoras INICIA EM 2D 9H 51M E 24 SEG Início 15/06/2026 10:00 Lotes 13 Estados BA-GO-MA-MG-MT-RJ-RS-SP Tipo Leilão Online Leiloeiro VICENTE PAULO,,,,,,2026-06-15,https://www.vipleiloes.com.br/evento/detalhes/150626bsgo,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/e1faae38-df03-47e4-a7b4-7331db6d71af.png
6d6e18555d66,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Financeiras e Seguradoras,Aberto para lances Financeiras e Seguradoras INICIA EM 2D 11H 51M E 24 SEG Início 15/06/2026 12:00 Lotes 1 Estados SP Tipo Leilão Eletrônico Leiloeiro VICENTE PAULO,,,,,,2026-06-15,https://www.vipleiloes.com.br/evento/detalhes/150626bsma,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/90e39d17-5db0-490b-9072-35fd2b48db15.png
df9798cc7c71,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Financeiras,Aberto para lances Financeiras INICIA EM 2D 13H 51M E 24 SEG Início 15/06/2026 14:00 Lotes 19 Estados BA-CE-GO-MA-MG-PA-PR-SP Tipo Leilão Online Leiloeiro VICENTE PAULO,,,,,,2026-06-15,https://www.vipleiloes.com.br/evento/detalhes/150626bsrj,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/3cdcdeee-1d66-44c1-bcf4-d6d2499d6f74.png
2b41f256b28c,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Financeiras,Aberto para lances Financeiras INICIA EM 2D 19H 6M E 24 SEG Início 15/06/2026 19:15 Lotes 48 Estados AM-CE-DF-MA-MT-PA-PE-RO Tipo Leilão Online Leiloeiro VICENTE PAULO,,,,,,2026-06-15,https://www.vipleiloes.com.br/evento/detalhes/150626bssc,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/7775ab1a-0c40-41ab-97c6-f446d8f2adca.png
e2139ebb4374,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Financeiras,Aberto para lances Financeiras INICIA EM 3D 8H 51M E 24 SEG Início 16/06/2026 09:00 Lotes 7 Estados AM-PR-RS-SC-SP Tipo Leilão Online Leiloeiro VICENTE PAULO,,,,,,2026-06-16,https://www.vipleiloes.com.br/evento/detalhes/160626bsrj,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/11019716-91e1-4f12-9ce8-a1528e88eaed.png
336de288f8c7,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Seguradoras,Aberto para lances Seguradoras INICIA EM 3D 9H 51M E 24 SEG Início 16/06/2026 10:00 Lotes 36 Estados AM-BA-GO-MA-PA-PI-RJ-RO Tipo Leilão Online Leiloeiro VICENTE PAULO,,,,,,2026-06-16,https://www.vipleiloes.com.br/evento/detalhes/160626bssc,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/506b5bf5-5bf7-43f6-b1ff-1331514ac953.png
2df1e99a410d,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Financeiras,Aberto para lances Financeiras INICIA EM 3D 13H 51M E 24 SEG Início 16/06/2026 14:00 Lotes 7 Estados GO-MA-MG-PE-PI-SP Tipo Leilão Online Leiloeiro VICENTE PAULO,,,,,,2026-06-16,https://www.vipleiloes.com.br/evento/detalhes/160626bspa,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/cae6f045-9540-4e93-b5c5-a7a5f00b6eaa.png
56d1c30ca981,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Seguradoras,Aberto para lances Seguradoras INICIA EM 4D 9H 51M E 24 SEG Início 17/06/2026 10:00 Lotes 39 Estados BA-CE-MA-PE-RS-SC-SP Tipo Leilão Online Leiloeiro VICENTE PAULO,,,,,,2026-06-17,https://www.vipleiloes.com.br/evento/detalhes/170626bspa,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/74b6e8be-e4a7-4e83-a635-baf9b5eefa0c.png
03829ca51ef1,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Financeiras e Seguradoras,Aberto para lances Financeiras e Seguradoras INICIA EM 4D 11H 51M E 24 SEG Início 17/06/2026 12:00 Lotes 46 Estados BA-MA-PE-PI-PR-RS-SC-SP Tipo Leilão Online Leiloeiro VICENTE PAULO,,,,,,2026-06-17,https://www.vipleiloes.com.br/evento/detalhes/170626bsrj,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/3acdc6d3-0a0d-4e71-bacc-529e8a659a88.png
f620c53cdc88,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Financeiras,Em Breve Financeiras INICIA EM 4D 13H 51M E 24 SEG Início 17/06/2026 14:00 Lotes Em Loteamento Estados Não Informado Tipo Leilão Online Leiloeiro VICENTE PAULO,,,,,,2026-06-17,https://www.vipleiloes.com.br/evento/detalhes/170626bssc,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/3e4ef3b4-ef4b-4915-84c0-2bfc4d9235ea.png
c7e3876d65d0,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Financeiras,Em Breve Financeiras INICIA EM 4D 18H 51M E 24 SEG Início 17/06/2026 19:00 Lotes Em Loteamento Estados Não Informado Tipo Leilão Online Leiloeiro VICENTE PAULO,,,,,,2026-06-17,https://www.vipleiloes.com.br/evento/detalhes/170626bsrj2,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/b8e404a1-ae3f-4490-aa54-f1fd113309f8.png
09eb233a04b2,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Seguradoras,Aberto para lances Seguradoras INICIA EM 4D 19H 6M E 24 SEG Início 17/06/2026 19:15 Lotes 46 Estados BA-MA-PE-PI Tipo Leilão Online Leiloeiro VICENTE PAULO,,,,,,2026-06-17,https://www.vipleiloes.com.br/evento/detalhes/170626bsgo,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/53f19836-c6d4-46be-bd46-3820b91d84cb.png
751e43b3ab4a,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Financeiras,Em Breve Financeiras INICIA EM 5D 8H 51M E 24 SEG Início 18/06/2026 09:00 Lotes Em Loteamento Estados Não Informado Tipo Leilão Online Leiloeiro VICENTE PAULO,,,,,,2026-06-18,https://www.vipleiloes.com.br/evento/detalhes/180626bssc,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/ff4753f0-ff81-4685-82c4-35e97263c7e5.png
38ce483ad281,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Seguradoras,Em Breve Seguradoras INICIA EM 5D 9H 51M E 24 SEG Início 18/06/2026 10:00 Lotes Em Loteamento Estados Não Informado Tipo Leilão Online Leiloeiro VICENTE PAULO,,,,,,2026-06-18,https://www.vipleiloes.com.br/evento/detalhes/180626bspa,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/4dde7145-2c7a-46c4-a075-0be5cb095cc4.png
03dc14344c65,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Financeiras e Seguradoras,Em Breve Financeiras e Seguradoras INICIA EM 5D 11H 51M E 24 SEG Início 18/06/2026 12:00 Lotes Em Loteamento Estados Não Informado Tipo Leilão Eletrônico Leiloeiro VICENTE PAULO,,,,,,2026-06-18,https://www.vipleiloes.com.br/evento/detalhes/180626bsma,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/63e213a7-a8ad-4a1a-bfab-6b8da9ac5ba7.png
55897d169406,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Financeiras,Em Breve Financeiras INICIA EM 5D 13H 51M E 24 SEG Início 18/06/2026 14:00 Lotes Em Loteamento Estados Não Informado Tipo Leilão Online Leiloeiro VICENTE PAULO,,,,,,2026-06-18,https://www.vipleiloes.com.br/evento/detalhes/180626bspi,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/f5ce10e1-ef0b-43b4-baf4-92722b3de7a4.png
044010146ed2,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Seguradoras,Em Breve Seguradoras INICIA EM 6D 9H 51M E 24 SEG Início 19/06/2026 10:00 Lotes Em Loteamento Estados Não Informado Tipo Leilão Online Leiloeiro VICENTE PAULO,,,,,,2026-06-19,https://www.vipleiloes.com.br/evento/detalhes/190626bspi,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/3cd85841-d21e-4fb5-8ab6-408bcc4ac211.png
1be18aaad89c,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Pref. Alagoa Grande-PB,Aberto para lances Pref. Alagoa Grande-PB INICIA EM 6D 10H 21M E 24 SEG Início 19/06/2026 10:30 Lotes 33 Estados PB Tipo Leilão Online Leiloeiro ROBERTO PINHO,,,,,,2026-06-19,https://www.vipleiloes.com.br/evento/detalhes/190626prefag,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/fdff18ac-8560-4de2-a04d-e830e0b54a3e.png
b75df1bbd2f3,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Financeiras e Seguradoras,Em Breve Financeiras e Seguradoras INICIA EM 6D 11H 51M E 24 SEG Início 19/06/2026 12:00 Lotes Em Loteamento Estados Não Informado Tipo Leilão Eletrônico Leiloeiro VICENTE PAULO,,,,,,2026-06-19,https://www.vipleiloes.com.br/evento/detalhes/190626bsma,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/bd27c170-5ff1-45c4-b02c-6e4cc3ec46f5.png
e6637f4f9292,ADILBERTO BORGES DA SILVA,,https://www.vipleiloes.com.br,Financeiras,Em Breve Financeiras INICIA EM 6D 13H 51M E 24 SEG Início 19/06/2026 14:00 Lotes Em Loteamento Estados Não Informado Tipo Leilão Online Leiloeiro VICENTE PAULO,,,,,,2026-06-19,https://www.vipleiloes.com.br/evento/detalhes/190626bssc,imovel,https://armazupvipleiloesprd.blob.core.windows.net/uploads/b6063649-aa19-4cdc-b40f-ca6d79b5df8c.png
b3c1dd860253,Adilson Bento De Araujo,,https://mercado.bomvalor.com.br/abaleiloes,Tribunal de Justiça Previous Next ID: 28051 Lote 1 Imóvel Industrial à Venda Região Rural da Flora 1,"Tribunal de Justiça Previous Next ID: 28051 Lote 1 Imóvel Industrial à Venda Região Rural da Flora 18ª Praça Encerramento 27/07/2026 Entrada R$ 473.253,02 Parcela: 30x R$ 47.325,30 Mais Informações",,,,473253.02,,2026-07-27,https://cartoriocomprova.bomvalor.com.br/registro/ZPhrUpbJQzHhkEWqG6kCJW.r,imovel,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/galpao_industrial_tres_coracoes-500387-1.jpg
23571b5459c6,Adilson Bento De Araujo,,https://mercado.bomvalor.com.br/abaleiloes,Tribunal de Justiça Previous Next ID: 28048 Lote 1 Imóvel Industrial à Venda Região Rural da Flora 1,"Tribunal de Justiça Previous Next ID: 28048 Lote 1 Imóvel Industrial à Venda Região Rural da Flora 15ª Praça Encerramento 29/06/2026 Entrada R$ 946.506,03 Parcela: 30x R$ 94.650,60 Mais Informações",,,,946506.03,,2026-06-29,https://cartoriocomprova.bomvalor.com.br/registro/ZPhrUpbJQzHhkEWqG6kCJW.r,imovel,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/galpao_industrial_tres_coracoes-500387-1.jpg
03c1d3cf1a6c,Adilson Bento De Araujo,,https://mercado.bomvalor.com.br/abaleiloes,Tribunal de Justiça Previous Next ID: 28049 Lote 1 Imóvel Industrial à Venda Região Rural da Flora 1,"Tribunal de Justiça Previous Next ID: 28049 Lote 1 Imóvel Industrial à Venda Região Rural da Flora 16ª Praça Encerramento 29/06/2026 Entrada R$ 473.253,02 Parcela: 30x R$ 47.325,30 Mais Informações",,,,473253.02,,2026-06-29,https://cartoriocomprova.bomvalor.com.br/registro/ZPhrUpbJQzHhkEWqG6kCJW.r,imovel,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/galpao_industrial_tres_coracoes-500387-1.jpg
616e3c5e442d,Adilson Bento De Araujo,,https://mercado.bomvalor.com.br/abaleiloes,"Tribunal de Justiça Previous Next ID: 34669 Lote 1 Imóvel A.T> 521,11m², Cidade Jardim, Piracicaba/S","Tribunal de Justiça Previous Next ID: 34669 Lote 1 Imóvel A.T> 521,11m², Cidade Jardim, Piracicaba/SP 2ª Praça Encerramento 02/07/2026 À vista R$ 1.837.500,00 Mais Informações",,,,1837500.0,,2026-07-02,https://cartoriocomprova.bomvalor.com.br/registro/bikahzH8mxoYL83kSV8S6z.r,imovel,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/casa_piracicaba_jardim_europa-273436-1.jpg
c12712246319,Adilson Bento De Araujo,,https://mercado.bomvalor.com.br/abaleiloes,"Tribunal de Justiça Previous Next ID: 34669 Lote 2 Apartamento A.T. 172,18m², Centro, Guarujá/SP 2ª ","Tribunal de Justiça Previous Next ID: 34669 Lote 2 Apartamento A.T. 172,18m², Centro, Guarujá/SP 2ª Praça Encerramento 02/07/2026 À vista R$ 585.000,00 Mais Informações",,,,585000.0,,2026-07-02,https://cartoriocomprova.bomvalor.com.br/registro/YtiHCRa72Y2bLW8By2AjgA.r,imovel,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/apartamento_guaruja_centro-277955-1.jpg
cd19dc4deb52,Adilson Bento De Araujo,,https://mercado.bomvalor.com.br/abaleiloes,Tribunal de Justiça Previous Next ID: 34708 Lote 1 QUOTA-PARTE DE IMÓVEL RESIDENCIAL COM 3 QUARTOS E,"Tribunal de Justiça Previous Next ID: 34708 Lote 1 QUOTA-PARTE DE IMÓVEL RESIDENCIAL COM 3 QUARTOS EM ESMERALDA 2ª Praça Encerramento 23/06/2026 Entrada R$ 43.750,00 Parcela: 2x R$ 21.875,00 Mais Informações",,,,43750.0,,2026-06-23,https://cartoriocomprova.bomvalor.com.br/registro/RFMQmBXS9q5VfYKYiY3iyY.r,imovel,https://d3r4ngrkezrhn6.cloudfront.net/public/bomvalorjudicial/fotos/imoveis/327x244/casa_esmeraldas_silverado-862166-1.jpg
4fb60f0f9045,Adilson Bento De Araujo,,https://mercado.bomvalor.com.br/abaleiloes,"Resale Outlet Imobiliário Previous Next ID: 34783 Lote 1 Apto A.C. 113,56 m² - Centro, Ponta Grossa/","Resale Outlet Imobiliário Previous Next ID: 34783 Lote 1 Apto A.C. 113,56 m² - Centro, Ponta Grossa/PR Praça Única Encerramento 22/06/2026 À vista R$ 201.500,00 Mais Informações",,,,201500.0,,2026-06-22,https://cartoriocomprova.bomvalor.com.br/registro/3zoJwbFWz5G7tuGpFvnPh3.r,imovel,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/apartamento-misto-ponta-grossa-673982-1.jpg
2ed147c51bdd,Adilson Bento De Araujo,,https://mercado.bomvalor.com.br/abaleiloes,"Resale Outlet Imobiliário Previous Next ID: 35282 Lote 1 Casa A.T. 139 m² - Vila Valqueire, Rio de J","Resale Outlet Imobiliário Previous Next ID: 35282 Lote 1 Casa A.T. 139 m² - Vila Valqueire, Rio de Janeiro/RJ Praça Única Encerramento 19/06/2026 À vista R$ 408.000,00 Mais Informações",,,,408000.0,,2026-06-19,https://cartoriocomprova.bomvalor.com.br/registro/jwmX4CfANDuXSM6e8vakFZ.r,imovel,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/casa-rio-de-janeiro-999431-1.jpg
000d8d28b58b,Adilson Bento De Araujo,,https://mercado.bomvalor.com.br/abaleiloes,"Resale Outlet Imobiliário Previous Next ID: 35300 Lote 1 Apto - Padre Miguel, Rio de Janeiro/RJ Praç","Resale Outlet Imobiliário Previous Next ID: 35300 Lote 1 Apto - Padre Miguel, Rio de Janeiro/RJ Praça Única Encerramento 30/06/2026 À vista R$ 62.550,00 Mais Informações",,,,62550.0,,2026-06-30,https://cartoriocomprova.bomvalor.com.br/registro/MM98Rf6nkk3ozCSkbqR27h.r,imovel,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/apartamento-misto-rio-de-janeiro-673949-1.jpg
00e46647bab8,Adilson Bento De Araujo,,https://mercado.bomvalor.com.br/abaleiloes,"Iniciativa Particular Previous Next ID: 35323 Lote 1 Apto A.T. 55,13 m² - Centro, Campinas/SP Praça ","Iniciativa Particular Previous Next ID: 35323 Lote 1 Apto A.T. 55,13 m² - Centro, Campinas/SP Praça Única Encerramento 23/06/2026 À vista R$ 195.000,00 Mais Informações",,,,195000.0,,2026-06-23,https://cartoriocomprova.bomvalor.com.br/registro/bxTPGzPb4hzw3W4xk2RCa9.r,imovel,https://d3r4ngrkezrhn6.cloudfront.net/public/imoveis-in-out/fotos/imoveis/327x244/apartamento_campinas_centro-694177-1.jpg
cc3d90138b1d,Adilson Bento De Araujo,,https://mercado.bomvalor.com.br/abaleiloes,"Resale Outlet Imobiliário Previous Next ID: 35527 Lote 2 Lote A.T. 924 m² - Centro, Frederico Westph","Resale Outlet Imobiliário Previous Next ID: 35527 Lote 2 Lote A.T. 924 m² - Centro, Frederico Westphalen/RS Praça Única Encerramento 10/07/2026 À vista R$ 983.070,41 Mais Informações",,,,983070.41,,2026-07-10,https://cartoriocomprova.bomvalor.com.br/registro/AUnBwiB4VMPbJQbXKUbcDp.r,imovel,https://d3r4ngrkezrhn6.cloudfront.net/public/resale/fotos/imoveis/327x244/lote-misto-frederico-westphalen-933467-1.jpg
